#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2024-03-26T06:41:53 [V7.33.3]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-03-26T06:41:53	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-order=I&-out.src=II/346/jsdc_v2&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=II/346/jsdc_v2&-out=Dis&-out=Name&-out=SpType&-out=Bmag&-out=Vmag&Vmag=&lt;5.0&-out=Rmag&-out=Imag&-out=Jmag&-out=Hmag&-out=Kmag&-out=Lmag&-out=Mmag&-out=Nmag&-out=LDD&LDD=&gt;0.1&-out=e_LDD&-out=LDDCHI&-out=CalFlag&-out=UDDB&-out=UDDV&-out=UDDR&-out=UDDI&-out=UDDJ&-out=UDDH&-out=UDDK&-out=UDDL&-out=UDDM&-out=UDDN&-out=Simbad&-out=RAJ2000&-out=DEJ2000&DEJ2000=&gt;20&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.33.3	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_2346
#Name: II/346
#Title: JMMC Stellar Diameters Catalogue - JSDC. Version 2 (Bourges+, 2017)
#INFO	ivoid=ivo://cds.vizier/ii/346	    IVOID of underlying data collection
#INFO	creator=Bourges L.	    First author or institution
#INFO	cites=bibcode:2014ASPC..485..223B	    Article or Data origin sources
#INFO	original_date=2014	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/II/346	    Dataset landing page
#INFO	publication_date=2017-05-12	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	II_346_jsdc_v2:
#Name: II/346/jsdc_v2
#Title: Stellar diameters catalogue, version 2
#Column	Dis	(I3)	indicates differences between JSDC V1 and V2	[ucd=meta.note]
#Column	Name	(a33)	Normalised star name (preferably HD)	[ucd=meta.id;meta.main]
#Column	SpType	(a20)	Spectral Type from Simbad	[ucd=src.spType]
#Column	Bmag	(F7.3)	? B magnitude (Cat. I/259)	[ucd=phot.mag;em.opt.B]
#Column	Vmag	(F7.3)	? V magnitude (Cat. I/259)	[ucd=phot.mag;em.opt.V]
#Column	Rmag	(F10.6)	? R magnitude (estimated)	[ucd=phot.mag;em.opt.R]
#Column	Imag	(F10.6)	? I magnitude (estimated)	[ucd=phot.mag;em.opt.I]
#Column	Jmag	(F7.3)	? J magnitude (Cat. II/246)	[ucd=phot.mag;em.IR.J]
#Column	Hmag	(F7.3)	? H magnitude (Cat. II/246)	[ucd=phot.mag;em.IR.H]
#Column	Kmag	(F7.3)	? K magnitude (Cat. II/246)	[ucd=phot.mag;em.IR.K]
#Column	Lmag	(F7.3)	? L magnitude (Cat. II/311/wise W1mag)	[ucd=phot.mag;em.IR.3-4um]
#Column	Mmag	(F6.3)	? M magnitude (Cat. II/311/wise W2mag)	[ucd=phot.mag;em.IR.4-8um]
#Column	Nmag	(F10.6)	? N magnitude (Cat. II/311/wise W3mag)	[ucd=phot.mag;em.IR.8-15um]
#Column	LDD	(F9.6)	? Limb-Darkened Disk diameter	[ucd=phys.angSize]
#Column	e_LDD	(F9.6)	? Error on LDD (and all UDDs) (1)	[ucd=stat.error]
#Column	LDDCHI	(D12.5)	Chi2 of LDD fitting (2)	[ucd=stat.fit.chi2]
#Column	CalFlag	(I1)	[0/7] Confidence flags for using this star as a calibrator in Optical Interferometry experiments (3)	[ucd=meta.code]
#Column	UDDB	(F10.6)	? Uniform Disk Diameter in band B (4)	[ucd=phys.angSize;em.opt.B]
#Column	UDDV	(F10.6)	? Uniform Disk Diameter in band V (4)	[ucd=phys.angSize;em.opt.V]
#Column	UDDR	(F10.6)	? Uniform Disk Diameter in band R (4)	[ucd=phys.angSize;em.opt.R]
#Column	UDDI	(F10.6)	? Uniform Disk Diameter in band I (4)	[ucd=phys.angSize;em.opt.I]
#Column	UDDJ	(F10.6)	? Uniform Disk Diameter in band J (4)	[ucd=phys.angSize;em.IR.J]
#Column	UDDH	(F10.6)	? Uniform Disk Diameter in band H (4)	[ucd=phys.angSize;em.IR.H]
#Column	UDDK	(F10.6)	? Uniform Disk Diameter in band K (4)	[ucd=phys.angSize;em.IR.K]
#Column	UDDL	(F10.6)	? Uniform Disk Diameter in band L (4)	[ucd=phys.angSize;em.IR.3-4um]
#Column	UDDM	(F10.6)	? Uniform Disk Diameter in band M (4)	[ucd=phys.angSize;em.IR.4-8um]
#Column	UDDN	(F10.6)	? Uniform Disk Diameter in band N (4	[ucd=phys.angSize;em.IR.8-15um]
#Column	Simbad	(a6)	Simbad column added by the CDS	[ucd=meta.ref.url]
#Column	RAJ2000	(A14)	Right ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A14)	Declination (J2000)	[ucd=pos.eq.dec;meta.main]
Dis	Name	SpType	Bmag	Vmag	Rmag	Imag	Jmag	Hmag	Kmag	Lmag	Mmag	Nmag	LDD	e_LDD	LDDCHI	CalFlag	UDDB	UDDV	UDDR	UDDI	UDDJ	UDDH	UDDK	UDDL	UDDM	UDDN	Simbad	RAJ2000	DEJ2000
  0	HD163993                         	G8III               	  4.635	  3.700	  3.010000	  2.550000	  2.009	  1.519	  1.491	  1.453	 1.461	  1.665000	 2.461409	 0.234311	 1.61878e-02	0	  2.255587	  2.299443	  2.327001	  2.354495	  2.398421	  2.398421	  2.408730	  2.429602	  2.437053	  2.447180	Simbad	17 57 45.88570	+29 14 52.3680
  0	*  98 Her                        	M3IIIa+...          	  6.616	  4.960	  2.803500	  2.106056	  1.112	  0.282	  0.221	       	      	  0.145000	 6.193819	 0.487862	 1.05292e-01	0	  5.737027	  5.825202	  5.860726	  5.902711	  5.964397	  5.964397	  6.101503	  6.145680	  6.144286	  6.161651	Simbad	18 06 01.90079	+22 13 07.9593
  0	* omi Her                        	B9.5III             	  3.822	  3.840	  3.799613	  3.969734	  3.968	  3.960	  3.954	  3.807	 3.432	  3.768000	 0.500473	 0.059440	 2.12619e-03	2	  0.476829	  0.480274	  0.484871	  0.488493	  0.492080	  0.494093	  0.495070	  0.497566	  0.498272	  0.499029	Simbad	18 07 32.55073	+28 45 44.9679
  0	HD166182                         	B2IV                	  4.206	  4.370	  4.410000	  4.590000	  4.848	  4.820	  4.805	  4.850	 4.724	  4.902000	 0.226432	 0.017392	 2.75442e-01	0	  0.219632	  0.220582	  0.221778	  0.222700	  0.223791	  0.224342	  0.224679	  0.225475	  0.225651	  0.225799	Simbad	18 08 45.49140	+20 48 52.4080
  0	* 104 Her                        	M3III               	  6.603	  4.960	  3.207687	  2.205837	  1.323	  0.362	  0.329	       	      	  0.230000	 5.758846	 0.424634	 2.74964e-01	0	  5.334134	  5.416117	  5.449146	  5.488182	  5.545537	  5.545537	  5.673014	  5.714088	  5.712792	  5.728937	Simbad	18 11 54.15684	+31 24 19.2570
  0	*  36 Dra                        	F5V                 	  5.430	  4.990	  4.597701	  4.418598	  4.203	  4.059	  3.944	  3.872	 3.477	  3.875000	 0.652878	 0.067772	 4.32216e-03	0	  0.607511	  0.617241	  0.623592	  0.630009	  0.639427	  0.639427	  0.641500	  0.646509	  0.647586	  0.649880	Simbad	18 13 53.83332	+64 23 50.2330
  0	* kap Lyr                        	K2III               	  5.492	  4.330	  3.460032	  2.995565	  2.576	  1.989	  1.838	       	      	  1.799000	 2.130993	 0.202806	 1.10120e-02	0	  1.937216	  1.976905	  2.003235	  2.030420	  2.071586	  2.071586	  2.081693	  2.100639	  2.108375	  2.117509	Simbad	18 19 51.70908	+36 03 52.3691
  0	* 106 Her                        	M0III               	  6.514	  4.920	  3.612147	  2.563500	  1.758	  0.875	  0.747	       	      	  0.862000	 4.377476	 0.433564	 4.99501e-02	0	  4.103581	  4.129374	  4.154542	  4.203347	  4.281470	  4.281470	  4.303061	  4.329633	  4.337265	  4.350702	Simbad	18 20 17.91480	+21 57 40.6656
  0	* chi Dra                        	F7V                 	  4.039	  3.550	  3.064297	  2.838071	  2.588	  2.372	  2.216	       	      	  2.252000	 1.468175	 0.128956	 1.88492e-02	4	  1.360550	  1.384467	  1.399025	  1.413431	  1.435720	  1.435720	  1.440886	  1.452473	  1.455284	  1.460940	Simbad	18 21 03.38255	+72 43 58.2518
  0	* 109 Her                        	K2III               	  5.018	  3.850	  2.953229	  2.487620	  2.072	  1.379	  1.311	       	      	  1.202000	 2.763058	 0.280635	 3.54790e-02	2	  2.511805	  2.563266	  2.597406	  2.632654	  2.686030	  2.686030	  2.699135	  2.723700	  2.733730	  2.745574	Simbad	18 23 41.88976	+21 46 11.1066
  0	HD170693                         	K1.5IIIFe-1         	  5.999	  4.820	  3.960000	  3.330000	  2.949	  2.197	  2.085	  2.018	 2.061	  2.022000	 1.912850	 0.151648	 1.20213e-01	0	  1.737933	  1.773728	  1.797471	  1.822109	  1.859257	  1.859257	  1.868381	  1.885434	  1.892451	  1.900674	Simbad	18 25 59.13730	+65 33 48.5290
  0	* d Dra                          	F7Ib                	  5.381	  4.770	  4.032525	  3.721733	  3.093	  2.930	  2.704	  3.394	 2.491	  3.618115	 1.245077	 0.099924	 7.97243e-02	0	  1.153806	  1.174089	  1.186435	  1.198652	  1.217554	  1.217554	  1.221935	  1.231761	  1.234145	  1.238941	Simbad	18 32 34.52235	+57 02 44.1531
  0	* alf Lyr                        	A0Va                	  0.029	  0.030	 -0.008866	  0.017281	 -0.177	 -0.029	  0.129	       	      	  0.017000	 3.221385	 0.235414	 5.59726e-01	4	  3.065166	  3.087794	  3.119052	  3.142985	  3.166503	  3.179798	  3.186032	  3.202208	  3.206945	  3.211953	Simbad	18 36 56.33635	+38 47 01.2802
  0	HD173648                         	Am                  	  4.532	  4.340	  4.210000	  4.130000	  4.061	  4.014	  3.967	  3.926	 3.535	  3.925000	 0.576955	 0.055544	 4.85435e-03	4	  0.543236	  0.547712	  0.554529	  0.559573	  0.564833	  0.567777	  0.569073	  0.572611	  0.573689	  0.574825	Simbad	18 44 46.35740	+37 36 18.4170
  0	* 110 Her                        	F6V                 	  4.673	  4.190	  3.746447	  3.647339	  3.527	  3.286	  3.190	       	 2.289	  3.090000	 0.916069	 0.079328	 2.46977e-02	0	  0.851430	  0.865529	  0.874430	  0.883361	  0.896739	  0.896739	  0.899850	  0.906842	  0.908422	  0.911792	Simbad	18 45 39.72570	+20 32 46.7171
  0	HR  7064                         	K3III               	  6.029	  4.830	  3.812395	  3.449354	  3.053	  2.404	  2.222	       	      	  2.094000	 1.790165	 0.149875	 5.70687e-02	0	  1.623433	  1.657447	  1.680167	  1.703790	  1.739023	  1.739023	  1.747836	  1.764016	  1.770787	  1.778518	Simbad	18 46 04.47990	+26 39 43.6641
  0	* bet Lyr                        	B8.5Ib-II           	  3.523	  3.520	  3.459447	  3.502433	  3.367	  3.351	  3.192	       	      	  2.210000	 0.681173	 0.082678	 1.29512e-02	6	  0.651062	  0.655481	  0.661031	  0.665574	  0.670173	  0.672772	  0.674102	  0.677370	  0.678328	  0.679322	Simbad	18 50 04.79525	+33 21 45.6100
  0	* omi Dra                        	G9III_Fe-0.5        	  5.815	  4.630	  3.549638	  3.083426	  2.522	  1.867	  1.656	       	      	  1.787000	 2.275483	 0.180428	 6.66452e-02	6	  2.083384	  2.124062	  2.149888	  2.175638	  2.216645	  2.216645	  2.226345	  2.245738	  2.252771	  2.262173	Simbad	18 51 12.09530	+59 23 18.0627
  0	HD 175535                        	G7IIIaFe-1          	  5.823	  4.920	  4.244107	  3.898640	  3.605	  3.134	  2.819	       	      	  2.803000	 1.181594	 0.121573	 1.43520e-01	4	  1.082636	  1.103698	  1.116951	  1.130185	  1.151325	  1.151325	  1.156279	  1.166296	  1.169886	  1.174750	Simbad	18 53 13.54168	+50 42 29.5850
  0	* ups Dra                        	K0III               	  5.971	  4.820	  3.755457	  3.564402	  3.260	  2.547	  2.321	       	      	  2.256000	 1.588768	 0.152217	 1.98747e-01	4	  1.452472	  1.480962	  1.499388	  1.517847	  1.546946	  1.546946	  1.553882	  1.567561	  1.572675	  1.579295	Simbad	18 54 23.85632	+71 17 49.8906
  0	HD175588                         	M4II                	  5.795	  4.220	  2.520000	  0.890000	 -0.112	 -1.039	 -1.255	 -1.450	      	 -1.124000	12.280496	 0.884359	 1.23144e-01	0	 11.380490	 11.564240	 11.632242	 11.703482	 11.837572	 11.837572	 12.106975	 12.186830	 12.183179	 12.217236	Simbad	18 54 30.28340	+36 53 55.0130
  0	HD176437                         	B9III               	  3.201	  3.250	  3.270000	  3.280000	  3.115	  3.227	  3.122	  3.232	 2.827	  3.250000	 0.729749	 0.082958	 2.71117e-02	0	  0.696373	  0.701272	  0.707570	  0.712630	  0.717730	  0.720574	  0.722040	  0.725591	  0.726618	  0.727724	Simbad	18 58 56.62240	+32 41 22.4000
  0	* lam Lyr                        	K2.5III             	  6.405	  4.940	  3.872978	  3.138119	  2.395	  1.743	  1.573	       	      	  1.693000	 2.606664	 0.218220	 4.71598e-04	0	  2.367350	  2.416289	  2.448800	  2.482551	  2.533283	  2.533283	  2.545824	  2.569160	  2.578794	  2.590014	Simbad	19 00 00.82568	+32 08 43.8527
  0	* del Dra                        	G9III               	  4.060	  3.070	  2.227390	  1.857744	  1.375	  0.837	  0.883	       	      	  0.809000	 3.347874	 0.295173	 6.26530e-02	0	  3.065243	  3.125091	  3.163090	  3.200974	  3.261307	  3.261307	  3.275578	  3.304111	  3.314459	  3.328293	Simbad	19 12 33.30197	+67 39 41.5456
  0	* eta Lyr                        	B2.5IV              	  4.280	  4.430	  4.159978	  4.680343	  4.602	  4.676	  4.798	  4.829	 4.585	  4.897000	 0.252934	 0.020970	 3.01804e-02	4	  0.245186	  0.246293	  0.247687	  0.248747	  0.249984	  0.250616	  0.250998	  0.251880	  0.252083	  0.252260	Simbad	19 13 45.48832	+39 08 45.4801
  0	* tau Dra                        	K2III:              	  5.707	  4.450	  3.510222	  3.033214	  2.574	  2.057	  1.775	       	      	  1.615000	 2.158022	 0.217801	 4.57306e-02	0	  1.961786	  2.001978	  2.028643	  2.056173	  2.097860	  2.097860	  2.108096	  2.127282	  2.135116	  2.144366	Simbad	19 15 33.05868	+73 21 19.6769
  0	*   1 Vul                        	B4IV                	  4.702	  4.760	  4.759275	  4.881503	  4.824	  4.931	  4.906	  4.961	 4.752	  5.051000	 0.257653	 0.009051	 5.87338e-02	6	  0.249407	  0.250625	  0.252138	  0.253315	  0.254586	  0.255271	  0.255670	  0.256584	  0.256809	  0.256988	Simbad	19 16 13.03970	+21 23 25.5339
  0	HD180809                         	K0III               	  5.608	  4.350	  3.500000	  2.910000	  2.213	  1.598	  1.514	  1.520	 1.449	  1.594000	 2.552938	 0.228310	 8.52174e-03	0	  2.333928	  2.379708	  2.409316	  2.438976	  2.485734	  2.485734	  2.496880	  2.518861	  2.527077	  2.537715	Simbad	19 16 22.09490	+38 08 01.4230
  0	* kap Cyg                        	G9III               	  4.750	  3.800	  3.061505	  2.729468	  2.319	  1.823	  1.757	       	      	  1.695000	 2.132978	 0.190773	 2.98151e-03	0	  1.952909	  1.991039	  2.015249	  2.039386	  2.077825	  2.077825	  2.086917	  2.105096	  2.111688	  2.120502	Simbad	19 17 06.16865	+53 22 06.4534
  0	* pi. Dra                        	A0III               	  4.633	  4.600	  4.423913	  4.635739	  4.554	  4.575	  4.449	  4.405	 4.171	  4.492000	 0.400021	 0.025322	 2.46644e-02	0	  0.380622	  0.383432	  0.387314	  0.390286	  0.393206	  0.394857	  0.395631	  0.397640	  0.398228	  0.398850	Simbad	19 20 40.09333	+65 42 52.3095
  0	*   2 Cyg                        	B3IV                	  4.870	  4.990	  4.850338	  5.188508	  5.151	  5.270	  5.281	  5.356	 5.185	  5.451000	 0.204118	 0.007100	 5.19474e-03	0	  0.197764	  0.198699	  0.199837	  0.200718	  0.201720	  0.202240	  0.202559	  0.203270	  0.203446	  0.203586	Simbad	19 24 07.57894	+29 37 16.8197
  0	* alf Vul                        	M0III               	  5.942	  4.440	  3.202960	  2.350962	  1.714	  0.878	  0.711	       	      	  0.443000	 4.223285	 0.420994	 6.96467e-02	0	  3.959038	  3.983922	  4.008204	  4.055290	  4.130661	  4.130661	  4.151491	  4.177127	  4.184490	  4.197454	Simbad	19 28 42.32996	+24 39 53.6525
  0	* iot Cyg                        	A5V                 	  3.908	  3.760	  3.596191	  3.707140	  3.735	  3.691	  3.598	  3.390	 3.047	  3.365000	 0.658292	 0.064206	 4.07520e-03	0	  0.619819	  0.624926	  0.632704	  0.638459	  0.644461	  0.647820	  0.649298	  0.653336	  0.654565	  0.655861	Simbad	19 29 42.35872	+51 43 47.2058
  0	*   8 Cyg                        	B3IV                	  4.590	  4.740	  4.629009	  4.974604	  4.971	  5.093	  5.114	  5.170	 5.030	  5.223000	 0.219439	 0.007397	 3.80552e-04	0	  0.212608	  0.213613	  0.214836	  0.215784	  0.216861	  0.217420	  0.217762	  0.218528	  0.218716	  0.218867	Simbad	19 31 46.32184	+34 27 10.6874
  0	* sig Dra                        	G9V                 	  5.456	  4.670	  3.949081	  3.700978	  3.423	  3.039	  2.900	       	      	  3.128513	 1.215496	 0.131260	 5.92739e-03	0	  1.112882	  1.134611	  1.148407	  1.162162	  1.184067	  1.184067	  1.189248	  1.199607	  1.203364	  1.208387	Simbad	19 32 21.59026	+69 39 40.2354
  0	HD185395                         	F3+V                	  4.885	  4.490	  4.162160	  4.031878	  3.878	  3.716	  3.537	  3.515	 3.052	  3.517000	 0.751184	 0.074679	 3.49851e-02	0	  0.700452	  0.710932	  0.718240	  0.725680	  0.736271	  0.736271	  0.738525	  0.744146	  0.745357	  0.747828	Simbad	19 36 26.53440	+50 13 15.9650
  0	* phi Cyg                        	G8III               	  5.651	  4.680	  3.920762	  3.545652	  3.106	  2.582	  2.499	       	      	  2.487000	 1.503984	 0.143170	 6.13809e-03	6	  1.378222	  1.405019	  1.421857	  1.438657	  1.465497	  1.465497	  1.471796	  1.484549	  1.489102	  1.495290	Simbad	19 39 22.60591	+30 09 11.9604
  0	*  15 Cyg                        	G7III               	  5.838	  4.890	  4.171209	  3.781703	  3.454	  2.937	  2.637	       	      	  3.051172	 1.302415	 0.131502	 1.41753e-01	0	  1.193339	  1.216554	  1.231162	  1.245749	  1.269050	  1.269050	  1.274511	  1.285553	  1.289509	  1.294871	Simbad	19 44 16.60484	+37 21 15.6793
  0	*  12 Vul                        	B2.5Ve              	  4.747	  4.900	  3.781804	  5.231797	  5.388	  5.051	  4.947	  5.097	 4.845	  4.780000	 0.210157	 0.018175	 1.06816e+00	0	  0.203719	  0.204639	  0.205797	  0.206678	  0.207706	  0.208231	  0.208548	  0.209281	  0.209450	  0.209597	Simbad	19 51 04.10821	+22 36 36.1732
  0	*  22 Cyg                        	B5IV                	  4.864	  4.950	  4.833918	  5.094921	  5.042	  5.073	  5.123	  5.184	 5.031	  5.263000	 0.248945	 0.007724	 3.89535e-01	4	  0.240462	  0.241717	  0.243285	  0.244507	  0.245809	  0.246531	  0.246914	  0.247847	  0.248103	  0.248305	Simbad	19 55 51.76288	+38 29 12.1402
  0	HR  7633                         	K4.5IIIa            	  6.564	  4.980	  3.702142	  2.729381	  1.719	  0.919	  0.719	       	      	  1.240000	 4.189921	 0.356187	 1.75767e-03	0	  3.784565	  3.867959	  3.921959	  3.980605	  4.065324	  4.065324	  4.087212	  4.126453	  4.143087	  4.161179	Simbad	19 55 55.37806	+58 50 45.4834
  0	HD188947                         	K0III               	  4.909	  3.890	  3.190000	  2.670000	  1.934	  1.438	  1.371	  1.540	 1.340	  1.608000	 2.707719	 0.247326	 2.51136e-02	0	  2.475431	  2.523987	  2.555390	  2.586849	  2.636441	  2.636441	  2.648263	  2.671576	  2.680292	  2.691574	Simbad	19 56 18.37220	+35 05 00.3230
  0	*  15 Vul                        	A4III               	  4.844	  4.660	  4.255549	  4.561590	  4.555	  4.437	  4.179	  4.176	 3.888	  4.221000	 0.477208	 0.037330	 2.02883e-01	0	  0.450034	  0.453698	  0.459305	  0.463417	  0.467608	  0.469951	  0.470961	  0.473771	  0.474616	  0.475495	Simbad	20 01 06.04846	+27 45 12.8639
  0	* rho Dra                        	K3III               	  5.823	  4.510	  3.494318	  2.924201	  2.348	  1.708	  1.530	       	      	  1.538000	 2.566862	 0.245949	 6.55447e-03	0	  2.327792	  2.376562	  2.409141	  2.443013	  2.493532	  2.493532	  2.506168	  2.529368	  2.539077	  2.550162	Simbad	20 02 49.07268	+67 52 24.8294
  1	* b02 Cyg                        	B2.5Ve              	  4.791	  4.930	  4.772488	  5.127591	  5.071	  5.155	  5.038	  5.276	 5.179	  5.112000	 0.213964	 0.007887	 2.71471e+00	0	  0.207410	  0.208346	  0.209526	  0.210422	  0.211469	  0.212003	  0.212327	  0.213073	  0.213245	  0.213395	Simbad	20 09 25.61918	+36 50 22.6397
  0	*  30 Cyg                        	A5IIIn              	  4.900	  4.800	  4.268634	  4.504839	  4.207	  4.443	  4.405	  4.376	 4.078	  4.410000	 0.497169	 0.036385	 5.78543e-01	0	  0.468113	  0.471969	  0.477844	  0.482190	  0.486723	  0.489260	  0.490376	  0.493426	  0.494354	  0.495333	Simbad	20 13 18.05358	+46 48 56.4424
  0	*  33 Cyg                        	A3IV-Vn             	  4.394	  4.280	  4.037079	  4.257171	  4.275	  4.166	  4.078	  3.878	 3.546	  3.927000	 0.507884	 0.064159	 1.10627e-02	0	  0.479580	  0.483527	  0.489472	  0.493786	  0.498066	  0.500478	  0.501496	  0.504390	  0.505229	  0.506131	Simbad	20 13 23.86661	+56 34 03.7999
  0	HD192577                         	K3Ib+B2IV-V         	  5.070	  3.800	  2.830000	  2.070000	  1.320	  0.514	  0.290	       	      	  0.375000	 4.593304	 0.358411	 1.10369e-01	6	  4.165496	  4.252769	  4.311067	  4.371680	  4.462082	  4.462082	  4.484694	  4.526210	  4.543583	  4.563419	Simbad	20 13 37.90650	+46 44 28.7810
  0	* b03 Cyg                        	A2V                 	  5.081	  4.930	  3.765741	  4.844413	  4.886	  4.688	  4.422	  4.419	 4.055	  4.468000	 0.405133	 0.041905	 1.93374e-01	4	  0.383796	  0.386794	  0.391303	  0.394610	  0.397796	  0.399598	  0.400358	  0.402532	  0.403164	  0.403801	Simbad	20 14 32.03331	+36 48 22.6921
  0	* gam Cyg                        	F8Ib                	  2.903	  2.230	  1.579696	  1.540524	  1.369	  0.852	  0.827	       	      	          	 2.811442	 0.291639	 1.43681e-01	0	  2.606614	  2.652075	  2.679870	  2.707398	  2.749716	  2.749716	  2.759691	  2.781716	  2.786945	  2.797724	Simbad	20 22 13.70184	+40 15 24.0450
  0	*  39 Cyg                        	K3III               	  5.761	  4.430	  3.317643	  2.723621	  2.087	  1.395	  1.394	       	      	  1.421000	 2.904325	 0.298728	 4.47092e-02	4	  2.633824	  2.689007	  2.725868	  2.764194	  2.821355	  2.821355	  2.835652	  2.861902	  2.872888	  2.885430	Simbad	20 23 51.62070	+32 11 24.6191
  0	*  41 Cyg                        	F5Ib-II             	  4.414	  4.010	  3.424172	  3.495794	  3.297	  3.053	  2.901	       	      	  3.231000	 1.030929	 0.109653	 3.52395e-02	0	  0.959292	  0.974657	  0.984685	  0.994817	  1.009690	  1.009690	  1.012962	  1.020871	  1.022572	  1.026195	Simbad	20 29 23.73561	+30 22 06.7968
  0	* tet Cep                        	A7III               	  4.409	  4.210	  3.939994	  3.958663	  3.744	  3.756	  3.719	  3.751	 3.406	  3.779000	 0.680641	 0.073607	 3.42131e-02	4	  0.640396	  0.646219	  0.653834	  0.659422	  0.665772	  0.669286	  0.670746	  0.674916	  0.676121	  0.677916	Simbad	20 29 34.88506	+62 59 38.7835
  0	HD195556                         	B2.5IV              	  4.853	  4.940	  4.920000	  5.030000	  5.024	  5.114	  5.122	  5.156	 5.198	  5.093086	 0.213795	 0.007952	 8.09242e-02	4	  0.207246	  0.208182	  0.209360	  0.210256	  0.211302	  0.211836	  0.212159	  0.212905	  0.213076	  0.213226	Simbad	20 30 03.54120	+48 57 05.6450
  0	*  29 Vul                        	A0V                 	  4.780	  4.810	  4.806541	  5.019985	  5.153	  4.924	  4.854	  4.854	 4.695	  4.913000	 0.318316	 0.027347	 2.13256e-01	0	  0.302879	  0.305115	  0.308204	  0.310569	  0.312893	  0.314206	  0.314822	  0.316421	  0.316889	  0.317384	Simbad	20 38 31.33888	+21 12 04.2467
  0	* alf Cyg                        	A2Ia                	  1.342	  1.250	  1.170990	  1.171742	  1.139	  0.902	  1.010	       	      	  0.770000	 2.155465	 0.187696	 1.07399e-01	4	  2.041944	  2.057894	  2.081885	  2.099482	  2.116434	  2.126020	  2.130064	  2.141629	  2.144990	  2.148381	Simbad	20 41 25.91514	+45 16 49.2197
  0	*  30 Vul                        	K2III               	  6.103	  4.920	  4.004776	  3.565825	  3.136	  2.590	  2.348	       	      	  2.212000	 1.655563	 0.157560	 3.79654e-02	4	  1.505018	  1.535852	  1.556308	  1.577428	  1.609410	  1.609410	  1.617262	  1.631981	  1.637991	  1.645087	Simbad	20 44 52.50440	+25 16 14.2162
  0	* eta Cep                        	K0IV                	  4.322	  3.410	  2.695620	  2.282653	  1.914	  1.504	  1.393	       	      	  1.275000	 2.540140	 0.235258	 9.50925e-03	0	  2.322228	  2.367779	  2.397238	  2.426750	  2.473274	  2.473274	  2.484364	  2.506234	  2.514410	  2.524994	Simbad	20 45 17.37555	+61 50 19.6167
  0	HR  7955                         	F8IV-V+F9IV-V       	  5.055	  4.520	  4.002300	  3.881989	  3.679	  3.496	  3.267	       	 2.897	  3.263000	 0.884097	 0.072601	 8.42308e-02	4	  0.819686	  0.833982	  0.842723	  0.851379	  0.864687	  0.864687	  0.867823	  0.874749	  0.876394	  0.879783	Simbad	20 45 21.12879	+57 34 47.0080
  0	HD197989                         	K0III-IV            	  3.501	  2.480	  1.730000	  1.190000	  0.641	  0.104	 -0.007	  0.000	-0.034	 -0.017000	 4.976160	 0.369428	 4.63438e-04	0	  4.549268	  4.638501	  4.696213	  4.754027	  4.845167	  4.845167	  4.866893	  4.909737	  4.925754	  4.946488	Simbad	20 46 12.68240	+33 58 12.9250
  0	V* T Cyg                         	K3III               	  6.224	  4.930	  3.892592	  3.275246	  2.635	  1.974	  1.801	       	      	  1.942000	 2.297207	 0.209851	 4.53870e-03	0	  2.083251	  2.126898	  2.156054	  2.186368	  2.231580	  2.231580	  2.242888	  2.263652	  2.272341	  2.282261	Simbad	20 47 10.75213	+34 22 26.8426
  0	*  55 Cyg                        	B4Ia                	  5.381	  4.810	  4.341968	  4.261892	  4.182	  4.049	  3.946	  3.710	 3.386	  3.622000	 0.416012	 0.040404	 3.60983e-02	4	  0.402699	  0.404666	  0.407109	  0.409008	  0.411061	  0.412166	  0.412812	  0.414287	  0.414650	  0.414939	Simbad	20 48 56.29119	+46 06 50.8824
  0	*  31 Vul                        	G7III               	  5.395	  4.560	  3.937439	  3.584135	  3.328	  2.930	  2.722	       	      	  2.612000	 1.264769	 0.111560	 4.93041e-02	4	  1.158846	  1.181390	  1.195575	  1.209741	  1.232369	  1.232369	  1.237672	  1.248394	  1.252236	  1.257443	Simbad	20 52 07.67601	+27 05 49.1173
  0	*  57 Cyg                        	B5V                 	  4.666	  4.800	  4.323014	  5.146183	  5.253	  5.105	  5.103	  5.133	 5.003	  5.300000	 0.236109	 0.021185	 1.73553e-01	6	  0.228064	  0.229254	  0.230741	  0.231900	  0.233135	  0.233820	  0.234183	  0.235068	  0.235311	  0.235503	Simbad	20 53 14.75503	+44 23 14.1408
